reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,processed_text
A3AIYSY68GVG2N,B007WTAJTO,Alex Vastartis,"[0, 0]",SanDisk is a company you can trust and offering such a good product at a low price.Comes with an adapter and small case to get full sd card size and keep it from getting lost when not in use.,5,Cheap Easy Storage,1404172800,07-01-2014,335,0,0,sandisk company trust offer good product low pricecomes adapter small case get full card size keep get lose use
A2TQU474BN6JP1,B007WTAJTO,Alex X,"[0, 0]","Appears to be Class 10, holds about as much as it says it does, came with an SD card adapter and they even gave me the option to forgo those ridiculous plastic packages that you all know and hate. The ones that the scissors refuse to cut and you just end up hurting yourself a few times before getting it open. Completely as advertised.",5,Nothing wrong at all.,1362960000,03-11-2013,400,0,0,appear class hold much say come card adapter even give option forgo ridiculous plastic package know hate one scissor refuse cut end hurt time get open completely advertise
A3UKIMS698FI6J,B007WTAJTO,Alex Zimmerman,"[0, 0]",I bought this card for my Gopro hero3+ and it was worked fine. Some people said they have problems with the cards in the new gopros but I have had no such problems. The micro card works with anything that also takes standard cards due to the included adapter.,5,Works as intended,1383177600,31-10-2013,403,0,0,buy card gopro hero work fine people say problem card new gopros problem micro card work anything also take standard card due include adapter
A1T3IFYJ59UFOQ,B007WTAJTO,Al Girardot,"[0, 0]",Have always had good experiences with SanDisk products.  This was priced well.  I have installed it in my wife's cell phone and it was immediately  recognized.  Not quite sure about the features this chip is supposed to have but for the amount of memory it was a good deal - extra features or not.,5,Arrived promptly and it was what I ordered,1362182400,03-02-2013,673,0,0,always good experience sandisk product price well instal wife cell phone immediately recognize quite sure feature chip suppose amount memory good deal extra feature
A1OKTNPURCNYKX,B007WTAJTO,A.L,"[0, 0]",Comes with a nice little adapter for your MicroSDHC so you can use it as a normal size SD card also. pretty neat.Considering for the price at 24$ for 32gb is pretty reasonable class 10 is fast for any HD 1080p video recording or DSLR camera.I bought this for myself to use with the GoPro 3. Taking picture & Videos working great as it didn't give anycorrupted files videos & pictures yet. Its working pretty good. San-disk is a pretty reliable brand as you won't be able to go wrong with it.,5,32GB SDHC for Me,1371686400,20-06-2013,536,0,0,come nice little adapter microsdhc use normal size card also pretty neatconsidering price pretty reasonable class fast video record dslr camerai buy use gopro take picture video work great give anycorrupted file video picture yet work pretty good sandisk pretty reliable brand able wrong
A2S71GBBSMZBO6,B007WTAJTO,Al,"[0, 0]","Great value, plenty of storage for both my phone & tablet!  I looked around and this is a really good deal.",5,Great Value!,1386201600,12-05-2013,575,0,0,great value plenty storage phone tablet look around really good deal
AYMGKDLMEN0A5,B007WTAJTO,AL,"[0, 0]",Shipped fast and worked really well!  I use this just in case I have to take a lot of photos! Loads fast!,5,Works very well!,1400025600,14-05-2014,208,0,0,ship fast work really well use case take lot photo load fast
A2T71JNR3C2DY1,B007WTAJTO,"Ali Etezadkhah ""Ali""","[0, 0]","I have an old SanDisk SD card that still works. I thought their new cards would be just as reliable, but I was wrong.The microsd card failed yesterday inside my phone. I used the adapter to connect it to my computer, but it wouldn't mount.I bought this directly from Amazon and not a third party vendor, so I know it's genuine SanDisk.",1,Failed after 6 months,1371859200,22-06-2013,534,0,0,old sandisk card still work think new card would reliable wrongthe microsd card fail yesterday inside phone use adapter connect computer would mounti buy directly amazon third party vendor know genuine sandisk
A1L8O2OJX1S8PE,B007WTAJTO,Ali G Sandoval,"[0, 0]",Best price anywhere!!!,5,Five Stars,1405296000,14-07-2014,147,0,0,best price anywhere
A1ENX274Q7M6PD,B007WTAJTO,Ali M. Faraj,"[0, 0]",I bought this memory card for my Samsung Note 10.1. i amis really happy about it and i am recommending this product & am very pleased about it.,5,Great !!,1359244800,27-01-2013,680,0,0,buy memory card samsung note amis really happy recommend product please
A5L34G2P8LQKJ,B007WTAJTO,Ali Saberi,"[0, 0]","Shipping was fast , the product has a great quality and a great pricing.I like this manufacture and I am going to order them for my other devices.Lots of space",5,Good performance,1395187200,19-03-2014,264,0,0,ship fast product great quality great pricingi like manufacture go order deviceslots space
A38I3TXSFLGQTD,B007WTAJTO,Alisha,"[0, 0]",So far so good. I bought a samsung micro sd card from bestbuy and it somehow erasedeverything. So this is my second one. Hopefully it keeps all of my stuff,4,Good price!,1386201600,12-05-2013,575,0,0,far good buy samsung micro card bestbuy somehow erasedeverything second one hopefully keep stuff
A294SAGR2QHARD,B007WTAJTO,alisha,"[0, 0]",still have 26 gb left came in HARD CASE  FORE PROTECTION,4,Four Stars,1405036800,07-11-2014,31,0,0,still leave come hard case fore protection
A3GW32TC64P8FD,B007WTAJTO,Ali Tweel,"[0, 0]","I'm using this SD card in my Samsung Galaxy S3 instead of another one I bought with the same manufacture ""SanDisk 32 GB Mobile microSDHC Flash Memory Card SDSDQ-032G-AFFP"" (http://www.amazon.com/gp/product/B007KFXIDE/ref=oh_details_o04_s00_i02?ie=UTF8&psc;=1).It's working perfectly since October 2012.",5,The Best SD Card I've ever had,1369526400,26-05-2013,561,0,0,use card samsung galaxy instead another one buy manufacture sandisk mobile microsdhc flash memory card sdsdqgaffp work perfectly since october
A87U7LY9OKZNY,B007WTAJTO,A. Liu,"[0, 0]",Used it in my Galaxy Note 2 for the past 16 months. All the sudden it is no longer writable. I tried many ways to reformat the card. Even Windows says format successful but all files remain after I remove and re-insert the card. Since I have private files in the card I'm not able to delete. I do not want to sent it back to SanDisk for replacement.,2,Not writable after 16 months,1398988800,05-02-2014,306,0,0,use galaxy note past month sudden long writable try many way reformat card even window say format successful file remain remove reinsert card since private file card able delete want send back sandisk replacement
A256SA0PNN78BD,B007WTAJTO,aljacobs,"[0, 0]","Usual SanDisk quality worked as expected and delivered on time, no problems worked great on my Android Samsung Tablet.",5,Good Stuff- Small Package,1404864000,07-09-2014,92,0,0,usual sandisk quality work expect deliver time problem work great android samsung tablet
A3QU89RBYRMR67,B007WTAJTO,ALJ,"[0, 0]","Put in the lumix camera and it works fast and great, no complaints, never had any issues, highly recommended, this brand always comes through  .",5,Perfect,1366243200,18-04-2013,599,0,0,put lumix camera work fast great complaint never issue highly recommend brand always come
A2FZASG3FHLEUW,B007WTAJTO,Allan Araya Martnez,"[0, 0]",Great product with enough capacity and it delivers performance. I am happy with this product on my Samsung Galaxy S4 phone.,5,Nice capacity and performance,1388016000,26-12-2013,347,0,0,great product enough capacity deliver performance happy product samsung galaxy phone
A3LBEV0UWH9V2G,B007WTAJTO,Allen,"[0, 0]","Got this because you can't beat the price and Sandisk has so far always been reliable for me.  I own two 32gb UHS-1 cards and a few older (16gb, 8gb, class 4, class 6, etc) Sandisk MicroSDs not including my standard SDs or my USB thumb drives and they have stood up to my tests with only one card I can think of failing, which I was still able to recover all the data from (just not write to it anymore) and I'm pretty hard on my rewritable media.  What more can you say?",5,Sandisk,1394841600,15-03-2014,268,0,0,get beat price sandisk far always reliable two uhs card old class class etc sandisk microsds include standard sd usb thumb drive stand test one card think fail still able recover data write anymore pretty hard rewritable medium say
